id,owner,created,modified,title,type,description,tags,snippet,categories,accessInformation,licenseInfo,culture,url,access,license,source,extent,industries
"2c1b13f7617a4e48b3a31509891eb7e8","DCGISopendata","Mon, 04 Jun 2018 17:21:50 GMT","Wed, 08 Dec 2021 17:02:50 GMT","Parking Violations Issued in January 2018","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/0","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"3d56bc3d7d8046c081159e57ed338f29","DCGISopendata","Mon, 25 Jun 2018 14:41:59 GMT","Wed, 08 Dec 2021 17:02:50 GMT","Moving Violations Issued in March 2018","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2018/MapServer/2","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"77cc474305f448c89a87144282b465d0","DCGISopendata","Mon, 25 Jun 2018 14:13:45 GMT","Wed, 08 Dec 2021 17:02:50 GMT","Parking Violations Issued in May 2018","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/4","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"acea7b6e71204d7c8e6e0a49d85314c9","DCGISopendata","Mon, 25 Jun 2018 14:08:17 GMT","Wed, 08 Dec 2021 17:02:50 GMT","Parking Violations Issued in April 2018","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/3","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"cc758488ebf94791a31bd8ec828ed109","DCGISopendata","Mon, 25 Jun 2018 14:01:42 GMT","Wed, 08 Dec 2021 17:02:50 GMT","Parking Violations Issued in March 2018","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2018/MapServer/2","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"275b1ee8dc9a42a8a8f649572f1102cf","DCGISopendata","Mon, 04 Jun 2018 17:07:58 GMT","Wed, 08 Dec 2021 17:02:49 GMT","Parking Violations Issued in October 2017","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2017/MapServer/9","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"4454c5c79422425790f69bbef80079cd","DCGISopendata","Mon, 04 Jun 2018 17:15:36 GMT","Wed, 08 Dec 2021 17:02:49 GMT","Parking Violations Issued in November 2017","Feature Service","Parking citation locations in the District of Columbia. The data contained in this layer pertain to parking violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Parking violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,MPD,parking,Parking Enforcement,parking violation,Parking; Enforcement,police,transportation,violations,Vision Zero,VZ,washington dc","Data contained in this layer pertains to parking citations issued by parking enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://dmv.dc.gov, https://mpdc.dc.gov","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Parking_2017/MapServer/10","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"f7fb9a35ff1c43239b071709ab597ff3","DCGISopendata","Thu, 05 Apr 2018 15:39:40 GMT","Wed, 08 Dec 2021 17:02:44 GMT","Moving Violations Issued in February 2018","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2018/MapServer/1","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"21fc91d901764606b96cd99ec179f74a","DCGISopendata","Thu, 05 Apr 2018 15:37:32 GMT","Wed, 08 Dec 2021 17:02:43 GMT","Moving Violations Issued in December 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement"," https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/11","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"be5720b7bf69499992a7b43848d32d80","DCGISopendata","Thu, 05 Apr 2018 15:35:02 GMT","Wed, 08 Dec 2021 17:02:43 GMT","Moving Violations Issued in October 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/9","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"cac773db047e478195b4a534b878f6e3","DCGISopendata","Thu, 05 Apr 2018 15:38:38 GMT","Wed, 08 Dec 2021 17:02:43 GMT","Moving Violations Issued in January 2018","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","DDOT,District,District of Columbia,DMV,DPW,enforcement,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2018/MapServer/0","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"f34868d103f04f33b400eee86aeb6aba","DCGISopendata","Thu, 05 Apr 2018 15:35:49 GMT","Wed, 08 Dec 2021 17:02:43 GMT","Moving Violations Issued in November 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/10","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"0ba31144834e4241abdb3e6e99f09977","DCGISopendata","Thu, 05 Apr 2018 15:21:38 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in April 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/3","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-77.22575918267839,38.786658888995845,-76.81253535472528,39.00086195800861",""
"3fb427effc254bfea7d31c62d3f37a14","DCGISopendata","Thu, 05 Apr 2018 15:30:24 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in June 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/5","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"596df79f0c5c4c38b61d696a096b49cc","DCGISopendata","Thu, 05 Apr 2018 15:34:08 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in September 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/8","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"94455e9d5f42439788da06caeaaf35ac","DCGISopendata","Thu, 05 Apr 2018 15:31:27 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in July 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/6","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"a006bc75b0a24dcb908ccd7a89182534","DCGISopendata","Thu, 05 Apr 2018 15:28:38 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in May 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/4","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"e9940e8cc1e3445e85d0f5325fa9161f","DCGISopendata","Thu, 05 Apr 2018 15:33:18 GMT","Wed, 08 Dec 2021 17:02:42 GMT","Moving Violations Issued in August 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/7","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
"214a74077047456d90a646f4af02ba0a","DCGISopendata","Thu, 05 Apr 2018 15:19:27 GMT","Wed, 08 Dec 2021 17:02:41 GMT","Moving Violations Issued in February 2017","Feature Service","Moving citation locations in the District of Columbia. The data contained in this layer pertain to moving violations issued by the District of Columbia's Metropolitan Police Department (MPD) and partner agencies with the authority. For example, DC's enforcement camera program cites speeders, blocking the box, and other moving offenses. Moving violation locations are summarized ticket counts based on time of day, week of year, year, and category of violation. Questions about the contents of the data should be directed to the Metropolitan Police Department (MPD). Process note: data was originally downloaded from the District Department of Motor Vehicle's eTIMS meter work order management system. Data was exported where the Office of the Chief Technology Officer (OCTO) geocoded citation data to the street segment level. Data was then visualized using the street segment centroid coordinates.","apr2018,DDOT,District,District of Columbia,DMV,DPW,enforcement,may2018,moving,moving violations,MPD,odtest,parking,parking violation,Parking; Enforcement,police,ppsa,transportation,violations,Vision Zero,vision zero,VZ,washington dc","Data contained in this layer pertains to moving citations issued by law enforcement of various DC agencies and federal partners.","/Categories/Transportation/Enforcement","https://mpdc.dc.gov/; https://dmv.dc.gov/; https://dpw.dc.gov/; https://octo.dc.gov/","This work is licensed under a Creative Commons Attribution 4.0 International License .","en-us","https://maps2.dcgis.dc.gov/dcgis/rest/services/DCGIS_DATA/Violations_Moving_2017/MapServer/1","public","CC-BY-4.0","Office of Information and Technology Innovation, District Department of Transportation, GIS Data Manager","-8589300.590117617,-69.9944444444,179.999988541,4722244.554455302",""
